index,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,target
15,0.3936250533468985,-0.03617418798237548,0.00046843268594576814,0.13761016437517132,0.5457606593839548,-0.24818339719200155,-0.16280599194281092,0.009761182539973328,0.514130834628483,1.0780899240474873,0.02254529985803259,1.2853468946223243,-0.2689203608768308,0.00140895405956748,1.0
16,0.3720275032909879,0.5421481458828268,0.4298934367903087,-0.35727948632750783,-1.5334461373517705,-0.3214915466251935,0.3628460930745983,-0.7583556399365692,-1.1128349609108563,1.3799168080735007,0.4181495225867552,-2.973895086809072,2.920800950374933,0.020881603300942117,1.0
17,-0.1096855756834954,-0.06469952781127879,-0.1167164988650903,0.014891730482228291,-0.08479264114269645,0.06230750543944395,2.546361999688305,0.1601163388475318,1.8041747985645349,0.7711117579469182,-0.1182661188162643,-0.22376796864044374,-0.24516120736556854,0.27702781357097417,1.0
18,-0.061012157719691575,-0.188253319549687,0.02476521637928511,-0.3283194628656368,1.9248788849579384,0.11643851854829175,-0.237562382010766,0.28241402067631244,5.636337069417522,-0.3121090883362181,0.05676101131559452,3.929485963868503,-0.9430328624642538,-0.017752479882248474,2.0
19,-0.03343277791585293,-0.2491216496802364,0.17930848486767534,0.04655079208320331,0.9603253829024976,0.25731214849086337,1.8335322497227915,-0.09066344879970666,0.19708454825001767,0.8755640455636534,0.20174609532743976,2.006846489501293,-1.0753741123046092,0.17168140127585405,1.0
20,0.4289666102720514,-0.3410304256419987,-0.156104178226703,-0.024899712694401603,-0.8120052834875288,0.0016520393182868028,0.8626520693219009,0.13081074456502986,2.8466558773716315,0.6480624442289733,-0.13828296732068382,-1.4958788326574697,-1.797411380495587,0.05241347619072224,1.0
21,0.2101574905649922,-0.14882014340870406,-0.22091369852402296,-0.0009111035009570539,-0.18379939232692272,-0.1223715733183643,1.8802461081331316,0.2579324063140379,0.16708901509159152,0.3989331218849208,-0.21552704287716426,-0.10705235183859764,-0.846771185358164,0.2034001385522257,0.0
22,-0.20821011765536648,-0.4117947108282198,-0.09598918267397692,0.34373389519740793,-0.8776696817968143,0.2740364294330014,-0.7087514329698978,0.4741772624704586,11.243847681093497,0.2784948787265398,-0.10854614047685623,-1.40144544606048,-2.1506177608478882,-0.0853562638884044,2.0
23,-0.011109404278713457,0.3318549096072768,-0.25242983267849656,0.002631972657979003,0.12031470930606647,0.3162706944550745,-2.609483112500409,0.06509568858527758,6.069490546729328,0.029552220377698567,-0.26273714590552905,0.3064122939818804,1.847071604369292,-0.2504152440355055,2.0
24,0.3439961036820349,-0.2565113076717705,-0.4117785230738774,0.03595495212793051,0.3619362237195571,0.0984424870003046,3.991096626225305,-0.4681171143022271,1.6248236469527777,0.7039112380802242,-0.4070741833807581,0.4185898618099028,-1.195693753205575,0.4283455897464718,1.0
25,-0.016094658254904234,0.5256419298334509,0.2474894759551672,0.07681823528084412,-0.2882948621107961,0.4525257938651811,-0.08087754454163054,0.08955196964152501,0.07985175236671818,0.8908784454590228,0.256260073017724,-0.4363252595109739,2.5466340335451023,-0.024312424176373026,1.0
26,-0.5609640910537789,0.5010076898278211,0.28221963678835205,-0.4153506066640765,-2.272531463926292,0.007996748580196639,-3.0246593289357118,0.2596031883535712,7.744664086428892,0.03331233441106305,0.26284194102540603,-4.586784206582948,2.4358676347471606,-0.2755719982707234,2.0
27,0.3698192990666299,-0.29323473717188325,0.3389589745541721,0.2553848037947193,-0.9726375807389468,-0.3058519368422912,0.9459995842431134,-0.2279674900394292,0.19369597367901226,-0.13036344951786796,0.3638815643431208,-2.2158707668002124,-1.4378583218453944,0.07162319237892402,0.0
28,0.07089602217230932,-0.0009100572912926195,0.3121586440771391,0.13902782488661428,-1.2991346232659426,0.17048141873513864,2.5638086379121185,-0.33407542451362177,2.712082352812084,-0.2813218205701549,0.34030906474733186,-2.48775804086496,-0.1179125812723185,0.2860417983581497,2.0
29,-0.04597752395028616,-0.5401857275334516,-0.1325225294038868,0.2417690405560476,-1.6271457812412933,-0.2942832329612157,-1.1523367675760192,-0.1959183230320284,-0.0527035612476392,0.7048692770467401,-0.11664419718461815,-3.1839870780053707,-2.7187377757677837,-0.07881950495911455,1.0
30,-0.20792815067455656,-0.06510745279904115,0.2911564418264688,-0.05974388275012552,-0.4797726784900118,-0.07549599152010382,-0.6820887669582585,-0.2676236340197051,10.170206869183923,-0.14831612247534445,0.3212272305270993,-1.0884320077086522,-0.424856905891544,-0.05021363264219563,2.0
31,0.11380868473224474,-0.13457825491678385,0.24996520172690165,-0.30665058108166915,-3.161224629909255,0.07628948570047484,3.483258694245136,0.3508200918875907,4.543360535237016,-0.14706716057682073,0.26273024178711857,-6.512197132705841,-0.6797954980699161,0.35709485957591897,2.0
32,-0.08884619998491762,0.10394978109467017,-0.11800795140727605,0.3304584544365677,2.7559873021381436,-0.10600543766279448,1.2958185891571534,0.10757092252053033,0.2621343556312591,1.1763777552421486,-0.11252491372007103,5.735306233677236,0.6013053557446862,0.14739126701296998,1.0
33,-0.16503320219365442,-0.507257456757944,0.2043409693713185,0.32634001315339056,-0.7483776434870442,-0.043744038085707836,-1.2941287070479954,-0.058930169330655785,5.450851325721913,-0.297067850993786,0.20536527832475301,-1.415770136555666,-2.3619936645499515,-0.13614752822286394,2.0
34,0.3634425217375917,0.018217680148790043,0.1177648647388605,0.01895325172369841,0.9628079511590758,0.13849154294796895,0.28678661258940746,-0.5674570149106763,8.20962009167324,0.19689506369798704,0.11142604089052607,1.799059042589999,-0.06544108624321851,0.002123583065456059,2.0
35,-0.13293427881243644,-0.09724758907758506,0.21244740718888586,-0.11864622427622952,0.6451340915210428,0.3196271384759745,2.34450961457595,-0.4263061226705772,6.354790331376402,0.07609477069480186,0.21234343513566906,1.3962753238446557,-0.4262415980843664,0.21965393924551144,2.0
36,-0.1720730916977746,0.12376440995890076,-0.5634972950225586,-0.1578467872774439,-0.03354364750057411,-0.2456145225850951,-2.528567211931909,-0.18030048024659928,0.5522442565368454,-0.05057883496972117,-0.5843144992211946,-0.13432236397570926,0.6866024905330002,-0.20708842878149325,0.0
37,0.3781746054514994,0.05933329788443827,0.21782898964234507,0.20142529057868488,-2.39569437273741,-0.0031192233236704363,-0.7080159705313469,-0.30590408556664217,0.8686932103379912,1.4634658852869171,0.21615696335249968,-4.704226007153913,0.2734974758098323,-0.09409106515879014,1.0
38,-0.5395452515516441,0.22403893980897566,0.10585505203836212,-0.06952552664361694,-1.599080035392446,-0.21504623712062892,2.1111409404287134,0.33931580449770743,-1.9492757253419888,1.3083031477766205,0.08248809215985997,-3.147907451847096,1.0609355355253722,0.23029846132574225,1.0
39,0.2361196100157811,-0.17543661124903212,-0.32486423095506894,-0.2813519913056378,-0.5261791548905214,-0.09501875581045746,-2.0789893787331346,-0.34995149934747155,-0.8620683639262158,0.04898518743077227,-0.34088065108571103,-1.4626713174884092,-0.9365570573999692,-0.21011858732995206,0.0
40,0.28316084314250595,-0.2138048545405037,0.4020459249353698,-0.07236438927654189,-0.33699771635627657,0.13024203821269087,-1.0584678426376022,-0.4105906852551349,7.249040560369235,-0.08592561939203368,0.426616957011984,-0.6566697187857847,-1.254325586227979,-0.11298982409681615,2.0
41,0.07507268251676202,0.20029632793011332,-0.2513236165485236,0.12423245052127956,-2.407350442391799,-0.2832719420862631,-1.2348334517704809,0.0964810539808514,8.643004876808362,0.022362180614236157,-0.2276802412268701,-4.841349414242962,1.0793765017369592,-0.0897039313939101,2.0
42,-0.15542221308419898,0.03294264995424759,0.6912228253325746,-0.025936172925655462,1.2412151923885302,-0.1898576347839896,-0.0944689243417966,0.4781161716215877,-1.1849677392188804,0.4893611106591708,0.6744781751016076,2.363978593253228,0.08827914407281945,-0.0075921499589107,0.0
43,-0.6724050016808262,-0.1180693791308086,0.25584383528586563,-0.3768942376172147,-0.3601294301077784,0.08630872130727159,-2.1175473102930145,0.0019913017562097264,7.728944501555598,0.08153257327517363,0.27324592111978624,-0.9225024369712552,-0.7572197929983498,-0.193100853614036,2.0
44,0.3643174605088996,0.41526439610264093,-0.4347058516854291,0.08845003740859858,-0.8390110665111037,-0.06702780074249526,0.835051639842075,-0.05743437757134823,0.4355691743862268,0.1817019556286177,-0.4464733778880353,-1.7128246989353195,2.108605920537791,0.1314858693507504,0.0
45,0.3556286578725641,-0.1575027379802057,-0.6421938768616829,-0.09029685346147126,0.8720518556809252,0.44017248189316976,-0.6196316947723062,-0.13956301836986834,6.972685792575004,0.11206515767447794,-0.6554711993411875,1.6876657306464966,-0.7561664308886149,-0.06614442384911086,2.0
46,0.2361420907527749,-0.3940464214478291,0.3382513761242224,0.10175981518214668,0.3056440239089948,-0.1536376412603646,-2.228581218945966,-0.10158862655574626,5.342058203955787,0.3260703613302527,0.3660974933838643,0.7155136691194943,-1.8855348264673693,-0.21338763532491087,2.0
47,0.29056358538527743,0.2260472017581797,-0.2423587434691603,0.015903214196356503,1.6903791160236563,-0.4278782699026857,3.640221119947854,-0.2689479008252134,7.555216393533918,0.1114519815816378,-0.2642464409519421,3.357532551308127,1.3119845753961403,0.3781127410026429,2.0
48,-0.23893290401362374,0.42325073805439867,-0.4572643301230922,0.35573100533277,-1.8668673720355482,-0.20875056131416006,-1.0117412628620883,0.4812218323973387,7.049387510053341,-0.05778139340565808,-0.4930104552849229,-3.7195613275580333,2.1202771776976306,-0.10762011532089837,2.0
49,0.12424940490918004,0.0557786690619678,0.19055125264583486,0.4517236732225506,0.7297565944377548,0.47050582757010206,1.8960801819229036,0.03551362486320822,7.607552036888598,-0.7088495051720799,0.17724114967952373,1.5118596198866217,0.24895945756234816,0.1994490778155345,2.0
50,0.1686938352654457,0.2010947691054451,0.09797366780229164,-0.07869507213949703,0.8744582026386276,-0.08421055608519762,-2.3076667582512496,0.4283859311272665,7.923824712596066,-0.21189354617066766,0.0859349547785054,1.6746904109967051,0.9664027635230009,-0.2082069872475108,2.0
51,-0.2052572605056963,0.06994092892168129,0.15676589729881468,0.4543817874817911,-1.0123368011704168,-0.3909260351597074,-0.720334630211479,-0.16662077748524295,6.9708050971327635,0.14093684798349287,0.14930397288071412,-2.1840904897054223,0.3202739270902705,-0.056382292682956726,2.0
52,-0.0492249691935882,0.028737562436447987,0.3424568251039382,0.25293753282592624,1.317538655171458,0.19449652456624728,0.898054449164932,-0.33181512474741104,0.2832584540976689,1.1611343198793198,0.30804255098184313,2.989227219197665,0.06991121347644434,0.09214434652968108,1.0
53,-0.09077016697792704,0.05159171789070766,0.6418505589779073,0.08600812522432398,0.1507004666096824,-0.017018754489529046,-3.623645442865548,0.023172976803512074,0.19444825789849995,0.7384757062274964,0.6488758798181936,0.28896672239909793,0.2145667238476716,-0.4200312131671429,1.0
54,0.32414354778794563,0.03789716485897268,-0.5311088199685311,-0.3016403446608907,-0.2007134123681671,0.08369972545469988,-0.15278892002971878,0.3291221132442891,-3.687582523033001,0.038768742856393264,-0.4931803932292482,-0.4350265333507692,0.11734566619468355,-0.04420030260100403,0.0
55,0.00999388192395841,-0.1153198481578106,0.09262310328739166,0.12585972523363764,-0.8263454404783901,0.1151193111228604,3.2176448164845795,0.1905914329482292,1.7621892067131837,1.0464186292050102,0.0986553527954328,-1.4265353578122464,-0.6804801203473771,0.3584563297728903,1.0
56,-0.22382865294895954,-0.1512488808531818,0.2017692733832807,0.16479997166703553,-0.022573721481279986,0.031678393493371135,3.449695218628748,-0.1597242749856741,1.0340140504113715,-0.0545920161571514,0.1973441442652076,0.2567932215867066,-0.5825731843496609,0.32587426129897723,0.0
57,0.10293605689376667,-0.010963682553203102,-0.025977310750956318,0.06991121562093626,0.579752066762896,-0.3373825262194814,3.870810743808271,-0.5021090209484457,-1.2942948874065134,-0.025452649106523183,-0.012614160533595918,1.3908162166767917,0.08374148373863774,0.4104368136258692,0.0
58,0.1891607572648244,0.03333354016566849,-0.294168620233833,-0.3873368324441742,0.1150258335327214,-0.14652815595370566,2.482004947539488,0.20138125988661595,-0.3489147794860242,-0.31258248946414274,-0.2926701473894428,0.16759810656673604,-0.01962052965294,0.22367845783938414,0.0
59,0.2351822291492087,-0.6431376437468979,-0.06616757350168041,-0.29756482800999096,0.15523643284652547,-0.11281235007853292,1.5981621468603886,-0.005171334408362172,-3.5834435813948113,0.7388868143441241,-0.06502562524356463,0.3660369268212557,-3.1839027851723096,0.1405482051505872,1.0
60,-0.16635999480100952,-0.10602215645204277,-0.27859316869667744,-0.2400980838671479,0.4691270757906375,0.03553615078364028,1.3272835704942787,0.057783885219225936,1.3311999561689558,1.2371177795018486,-0.28023944779378424,1.0317805531331137,-0.536605963378701,0.14632917636069598,1.0
61,-0.061486832034218016,0.5488750739293472,0.0916916243171802,-0.11726829558744843,0.5464562562436042,0.2625468934665224,0.2558549048273892,0.1061468235510008,0.1670137851759011,0.8217795520628263,0.09604285928361796,1.4508059594167089,2.7588681642610413,0.056671029473006326,1.0
62,0.13276970300417953,0.20611613148713195,-0.12316545381961595,0.13569518908028802,-0.355200656404474,0.1942184524939484,0.4581715265224661,0.1301313133042809,-1.4348569022565834,-0.221747323699672,-0.13138146818724694,-0.6431642795124224,0.8854825952140712,0.05883127235736577,0.0
63,0.05580295970556138,-0.03491031339958716,-0.036079487026228235,-0.20970739430247887,1.0169485346356102,0.02065987680580205,-0.4709986225702618,-0.2018058983772853,-2.5173157786391527,0.3531503319883228,-0.06864494297793129,2.1082344429261552,-0.3592901572774196,-0.039968184669948205,0.0
64,0.12537763464949392,0.2999309898317806,0.2577759972660573,-0.15805124108269067,-0.6074807809226865,0.38124431704656,-0.9721905721747482,-0.29230056929350423,6.608520788374247,0.3643271431071711,0.2947509312542448,-1.3770605766904829,1.494140891446468,-0.12443178659725268,2.0
65,0.1338092217539392,-0.2040820344236946,-0.0563724243192432,-0.3062482298521361,-1.1789712516264108,-0.4295845801684611,2.072287535941921,0.3254431417452039,-4.085816862607377,1.4963424893609067,-0.045772803026828165,-2.558788695861371,-1.057385515632295,0.16467087699937838,1.0
66,-0.16049169861605267,-0.3091683374502858,-0.4929932954104036,0.09816775393847132,0.7070133522504641,-0.10710796859060584,-0.040420128683576056,-0.3160246615079285,0.2512347985239771,1.1300037365531237,-0.5070246077636532,1.6307290969357982,-1.6007823550208933,-0.012690466155151148,1.0
67,-0.1921951471773518,-0.2725597390194858,0.15701750479452986,0.0768208148875148,-0.6465062788334257,-0.11552639261279045,1.2842540790537724,-0.08621940604657763,5.901632720789268,0.5342196048284261,0.16404056624719626,-1.23768166551142,-1.383486691037136,0.13151636985933027,2.0
68,-0.2682691692103898,0.03669963314895396,0.02280603232528581,-0.28869871331387165,1.0327986022586542,0.6276617925802609,-0.045916401106343686,0.13635569383391707,0.1597399192909685,-0.19266786087493748,0.00020647526811769928,2.1371621419165097,0.24346964959219386,-0.005627666147987652,0.0
69,0.4998115967451611,0.14157106710553238,0.3008388789754149,0.10850885904443754,0.33630498116431845,0.3144779213705951,1.8057531578362152,0.056717175498505586,0.38868731860716654,1.1453219141942124,0.3084473985837881,0.8443858116641922,0.7959900584073071,0.22479196751048108,1.0
70,-0.06518625247574815,0.3960312903627236,0.13650062036805208,0.11778364029628488,-1.286189826451625,0.18325657870544312,-2.5086681193763467,-0.3061854502024387,-0.6553982800890861,-0.15816403533114634,0.1513511221449884,-2.4360106314448267,1.8820445467402709,-0.2817087254937363,0.0
71,-0.20456141546438425,-0.21084663575541385,-0.2440251306227734,-0.06448854330629536,0.002704386275624045,-0.3579216955846598,0.2612446233683011,0.15264563056720806,4.230220961441175,-0.14071628512283912,-0.22336630826398265,0.1208955523917505,-1.1429823718884546,0.02003076666107803,2.0
72,-0.14911053807040436,-0.2962287853997798,0.6188160420410452,0.5042147411235648,-1.2550310858767857,0.4271715228519632,-1.078556824276703,0.03488061779956183,-0.11958778420517098,-0.1781321331385708,0.6301919919095539,-2.4083142852886,-1.4661436817336648,-0.07444855222093602,0.0
73,-0.3832469630671527,-0.2315094559777485,0.05351867848462144,0.08782006452198711,0.16043173588005002,-0.08146792456883166,2.5192798354466603,0.017156314231453095,1.3291497351013404,-0.4789192856946801,0.04971969193070272,0.34305370708758665,-1.0352528771815122,0.2649440653511556,0.0
74,0.004503071735622243,-0.4156974340773311,-0.2838502831967812,-0.17820122472524275,1.693690271356299,-0.2242957885357779,-0.1506373741190305,-0.28095221165233136,5.532597966841118,-0.3890722603178777,-0.2633657520622357,3.420838606616082,-2.0998676434906685,-0.036949292223841336,2.0
75,0.23788129115739745,-0.00239069037305501,0.269262384207577,-0.5671755052541431,-0.7611251410170239,-0.1408848990824582,-1.4306908473930209,0.1400430161365777,8.109741798713912,-0.019993900160906342,0.25822217861197955,-1.375683490010648,0.002535515788311127,-0.18737089620084432,2.0
76,-0.06418531080372042,-0.12773900160734106,-0.4689162407963986,0.0913877384342701,0.16079753227007176,-0.4090810327873598,1.2238399137595748,-0.13451181858938854,5.084695363775632,-0.15372752186453442,-0.462951209155121,0.1714503338938953,-0.7750481438047297,0.11452790063781768,0.0
77,-0.12168040794336205,0.6100925474904692,0.19471369196272187,0.0692076563015904,1.4726296223707815,0.08152127145081578,-1.3651755819818092,0.02164313533163944,1.9630566030342995,0.4621098970857122,0.18012354743857253,2.7771920441170903,2.8309075653250746,-0.15675107953040865,1.0
78,0.08967501367914911,-0.2873389853312122,0.21033031934482926,-0.25255745147703496,-0.5982222720673878,0.03386823307108254,-1.5685527634975351,-0.21392918384190632,6.905244285963389,0.2727018370081971,0.21492577040122854,-1.1833730310638824,-1.2053680040788235,-0.165754406828375,2.0
79,0.07502939745858135,0.24958413839540736,-0.4268425810529997,0.0185846606144175,1.218602534106187,-0.031443685965893274,4.107062595797148,0.3601365095192395,6.654673286628745,-0.09928971996720884,-0.3969595923916575,2.461066342121046,1.2756391775585971,0.4564533245830227,2.0
80,0.4871082594383013,-0.08361408114991654,0.2095114034420292,-0.5736001886352068,-1.088948953401474,-0.3657121966878346,-0.5462100272352102,0.6539279797445157,0.8698516027007649,1.4578153839850834,0.2249684609326548,-2.0619843497521204,-0.5198860124448835,-0.07487237940406152,1.0
81,-0.28894278514685234,0.07212680004466733,0.08608609891271485,-0.4478691487732284,0.8197340082287642,-0.3002903013452108,4.209792184302349,-0.013169591415166557,-2.355683712239017,-0.308336239087024,0.10452728830233207,1.6039001392548635,0.14637857317949998,0.4080428571630856,0.0
82,-0.1830728637305275,-0.4536459673083975,-0.3037963684263231,0.44435279627308216,0.5367276129951906,0.2700221571121724,3.145481957615944,-0.16902167609367594,6.2949638494577025,-0.045361454108818235,-0.2815224120099073,0.9489891486819566,-2.1236523183150102,0.3328193765912682,2.0
83,0.0059099817145053905,0.08557704188571115,0.21870735439665145,-0.19571249262601406,0.058375795873681025,0.033898118395810035,-2.5813580895451653,0.6257619329419473,-2.659784608200641,-0.3504880539955326,0.2173046091662666,0.213032710405862,0.3334679009709396,-0.2522489784853749,0.0
84,0.03872517305152317,0.23531158424374224,-0.33782376689109306,-0.4137799347440092,1.7057929230304485,-0.16517510266623794,3.0670591840483192,-0.04157936960341456,-0.3060946040191089,0.11837142886409426,-0.3552842554835888,3.627040705175587,1.0820278272045114,0.33668166003255423,0.0
85,0.21643339312612014,-0.20125619965018704,-0.030311217141650342,0.00798181745546735,-0.20917835284793104,0.6650136959692565,-0.8278013016316323,0.15844991547191434,-3.647864183021288,0.11663907210979478,-0.06738306289627878,-0.35995051371295883,-1.0779550586768687,-0.06640659243119064,0.0
86,0.11250490565197917,0.2941663077259453,0.5048679921447998,0.21986158582850346,0.8873127090144409,0.5201903393984922,-0.553658658584502,0.32103080078988866,8.092953944139182,0.16603705367290655,0.4831873624481057,1.541990983270728,1.4845629923394998,-0.06916941267528015,2.0
87,0.4765267274987083,0.7538963943356896,0.024615399599938574,0.2128151180152404,-1.9230757267400884,0.4057382681025088,2.0958169627550864,-0.13066203013683292,2.338271712546228,-0.0687085406942422,0.02695552626350796,-3.802063370024357,3.8333474209044067,0.2198758140139156,0.0
88,-0.6942069503384611,-0.6316291763495552,0.3583247099850999,-0.02072493344593693,-0.5750626255277622,0.25519177863004405,-1.0920141426666001,0.07248471296401765,0.048677613244966736,0.8728301563966959,0.31766673078635915,-1.4591464301613608,-3.1881164850050387,-0.1068730414354285,1.0
89,0.030699049513282325,0.18820161644103314,-0.01644173691998269,0.01357062295928996,-0.8502753554628378,0.7920188081669836,-1.2782147656443872,0.19689600162645066,10.607488075414766,-0.3625613632382979,-0.012900845497985505,-1.7071235827169466,0.836156094319328,-0.16302265747656192,2.0
90,-0.004388572724993222,0.19889335683862994,0.0997363534235485,0.384108949892495,-0.14441643740332713,0.2702974575407686,-0.8794598051242181,0.5112440065936039,6.694110275608188,-0.4371124262907653,0.10961443198027412,-0.6103962297592931,1.2242333474028917,-0.04470482147279499,2.0
91,0.032020494225355994,-0.04737377746127598,0.510497059120388,0.19090589176832493,-0.9754598976070876,-0.464105688127798,0.4787024754977327,-0.00028920605510183013,-2.8725505906397126,0.9850437481197694,0.479213436386081,-2.0197403297787604,-0.28602169281921463,0.026667686277742277,1.0
92,0.3628033723658293,0.14477808280291632,-0.4200373883720177,-0.03542320071304488,-2.1039633385665266,-0.31408606231243225,-2.9775532108329057,-0.17305419130135447,6.503523868231222,0.04443743567054095,-0.40245271530857296,-4.126158405579755,0.7249616957031928,-0.29990711910020496,2.0
93,0.2599249276041938,0.4159529850621545,-0.3112738744177223,-0.10585076454822316,-0.5710193634637609,0.15852088720916552,0.4322994047269128,0.20420404848614016,-0.958017091249051,1.3704270536833725,-0.31970231599053345,-1.1877076050524178,1.9296865763898283,0.03379096912745233,1.0
94,0.1889909535451796,-0.2823396631455328,-0.17344772644707382,0.03269311021877525,0.44422669772666973,0.1428445908670516,-2.55182898216527,0.44042231437653373,6.210258789126889,-0.1942399407073539,-0.20615403105196964,1.07225012818197,-1.3537774836982672,-0.2528471097459527,2.0
95,-0.6043224329977425,-0.5725890412114679,-0.16385359802143734,0.12357537823445905,-2.967305230143253,-0.13492714756094026,-1.420869212597037,0.3748512001162809,-0.7276912241373124,0.10340702588005067,-0.19771010878819306,-5.89955904646546,-2.753786275410902,-0.1382257521109937,0.0
96,0.14060964007818186,0.0011984011046498766,0.1855379182766351,0.07403805948514518,-0.07475696057683946,-0.3581374033731591,-0.7304491903354202,0.16827896433378764,-0.23203799454807195,1.243627955505204,0.1844251754817194,-0.3292965778184682,-0.0800222632812341,-0.06147301716995834,1.0
97,0.26936066076846604,-0.07743444364933272,0.20506901962124915,-0.07877483070980504,-0.064612235012296,0.13326125517025875,0.7854220554930159,-0.5387935807219695,-2.1191506687784005,0.2509406958935202,0.2067652798035169,0.014882512718995572,-0.57120592822627,0.06902818461963478,0.0
98,0.34981842129998997,0.29419266618341605,-0.19865129947956264,0.32426901007911024,-1.7912675131334683,0.12407713431311425,0.9215326729634415,0.310441116412383,7.720112068104007,-0.0660312536768128,-0.1989467598251241,-3.47225759999792,1.4327850902249342,0.11379704043176088,2.0
99,0.33136393196194097,-0.326743335804839,0.11841640854867147,-0.369907189388396,1.1506063740403711,-0.06967228921501363,3.425174736248167,0.1326814442159923,-2.3118862348170475,0.3846494876608557,0.1391559277679092,2.505024377839078,-1.444102181176988,0.32893876238607994,0.0
100,-0.24957812881732305,-0.34257543638280064,-0.06332379997988173,0.5311888499947034,-0.8847873137469623,0.31696062678579856,4.2787970362218255,0.012275962082962279,-1.2849125964950223,1.138461282187721,-0.06208227313930146,-1.6560173136760166,-1.776938953430211,0.4172444776767779,1.0
