index,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,target
110,0.043885,0.007106,1.348781,-1.2493969999999999,-0.185173,-0.557133,-0.044076,2.353166,0.438262,-0.36649899999999996,5.0
111,-0.252367,-0.11066199999999998,0.452567,0.8883209999999999,0.17234000000000002,1.26996,0.257927,-0.6356609999999999,-0.278912,1.10683,4.0
112,-0.178304,-0.189174,0.26407800000000003,-0.6404920000000001,0.17234000000000002,1.145386,0.106925,-1.203678,-1.2767190000000002,1.082648,1.0
113,-0.363462,-0.189174,0.641057,0.681245,0.17234000000000002,0.10726500000000001,-0.006326,0.672646,0.594169,0.224286,3.0
114,0.080916,0.313302,0.07914500000000001,0.5889850000000001,0.261718,0.522513,0.144676,-0.31808400000000003,-0.341275,0.52241,6.0
115,-0.363462,0.23479,0.000904,0.759778,0.261718,0.024215,0.55993,0.46311499999999994,0.531806,-0.160308,7.0
116,1.130144,-0.087108,-0.002652,-0.47963500000000003,0.08296100000000001,-0.474083,0.371178,0.43191499999999994,-0.715453,-0.509317,1.0
117,0.14263599999999999,-0.377602,0.32809299999999997,-0.039583,0.261718,0.190314,0.597681,-0.823408,-0.746634,-0.060673000000000005,6.0
118,-0.26471100000000003,-0.09496,0.015130000000000001,-0.597346,0.261718,0.273364,0.710932,-1.110465,-0.43482,-0.036551,5.0
119,-0.054866,0.580242,0.032912000000000004,-0.016668000000000002,0.261718,0.854712,0.031425,0.445486,0.219991,0.9136110000000001,1.0
120,-0.017834,-0.22843000000000002,0.37077,1.293671,0.17234000000000002,0.522513,0.106925,0.8700620000000001,2.028517,0.562433,11.0
121,0.759828,-1.304042,-0.023991,-0.973663,-0.006417,0.813187,-2.2336,1.136616,1.903791,2.609177,9.0
122,0.15498,-0.189174,0.24629600000000001,-1.223587,0.08296100000000001,0.8962370000000001,0.106925,1.306287,0.126447,0.889766,1.0
123,0.117948,-0.29123899999999997,0.306755,0.25599299999999997,0.17234000000000002,0.813187,0.371178,-0.5261779999999999,0.219991,0.638308,1.0
124,-0.00549,-0.660245,0.345875,-0.27058899999999997,0.261718,1.145386,0.144676,-1.140287,-0.278912,1.082407,1.0
125,0.303106,0.352558,0.082701,0.7039810000000001,0.261718,-0.349509,0.220177,0.597314,-0.185368,-0.317025,6.0
126,0.229043,-0.008597,0.17516800000000002,0.087408,0.17234000000000002,-0.723232,0.106925,0.031724,-0.310094,-0.5939800000000001,1.0
127,-0.240024,-0.534626,0.075589,-0.617039,0.17234000000000002,3.097054,0.295677,-1.552573,-1.744441,2.728909,5.0
128,-0.091897,0.34470700000000004,0.182281,0.722749,0.261718,1.35301,-0.006326,-0.943163,0.31353600000000004,1.3682940000000001,8.0
129,-0.22768000000000002,-0.9978459999999999,0.356544,-0.026931999999999998,0.261718,1.311485,0.446679,-1.220764,-0.715453,1.062286,4.0
130,0.352481,-0.448263,0.196506,-0.5280020000000001,0.976743,-0.681707,-1.893847,-0.547574,0.687713,0.690483,9.0
131,0.080916,-0.24413200000000002,0.214288,-0.37914000000000003,0.261718,0.439463,1.805694,0.507013,0.31353600000000004,-0.42681099999999994,6.0
132,-0.202992,-0.000745,-3.210528,-0.5272560000000001,0.08296100000000001,0.771662,0.408929,0.197571,0.126447,0.588062,4.0
133,0.15498,-0.16562000000000002,-3.210528,-1.3206799999999999,-0.185173,-0.30798400000000004,0.484429,0.340506,0.157628,-0.41533400000000004,1.0
134,0.13029200000000002,-0.157769,0.577041,-0.670986,0.17234000000000002,-0.847807,0.55993,0.543903,0.594169,-0.921795,3.0
135,0.229043,-0.354049,0.182281,0.210878,0.261718,0.564038,0.484429,-0.019785,-0.091823,0.352034,1.0
136,-0.00549,-0.28338800000000003,0.214288,-2.421913,0.17234000000000002,-1.5537290000000001,-2.799857,-2.6133919999999997,-1.5885340000000001,-2.719806,1.0
137,0.364825,-0.047852,-0.038216,0.327813,0.261718,-0.30798400000000004,0.182426,0.860742,0.095265,-0.24945599999999998,1.0
138,0.37716900000000003,0.014957,0.381439,0.29275300000000004,0.261718,-0.9308559999999999,0.220177,1.368572,1.217798,-0.8426049999999999,8.0
139,-0.030177999999999996,0.572391,5.083004,-0.109553,-1.257711,0.314889,0.333428,0.8928940000000001,0.344717,0.215606,7.0
140,0.031541,0.2976,-3.210528,-0.5835899999999999,-0.721442,0.799346,1.302355,-0.20733800000000002,0.334323,0.10385599999999999,1.0
141,0.117948,-0.29909,0.47390600000000005,-0.204438,0.08296100000000001,0.231839,0.6354310000000001,-0.302124,0.126447,-0.027919,1.0
142,0.14263599999999999,-0.369751,0.413447,0.301347,0.17234000000000002,-0.22493400000000002,0.333428,0.558192,-0.247731,-0.268298,6.0
143,-0.252367,0.06991499999999999,0.24629600000000001,0.52355,0.261718,1.103861,1.6546919999999998,0.47371599999999997,1.061891,0.178887,5.0
144,-0.00549,0.054213,0.32098000000000004,0.804804,0.17234000000000002,-0.01731,0.7864329999999999,0.732232,1.747883,-0.312203,11.0
145,0.117948,0.289748,0.392108,-1.747095,0.261718,1.186911,0.144676,0.573996,-0.590727,1.132629,1.0
146,-0.22768000000000002,-0.503221,0.40633400000000003,-0.671732,0.261718,-0.22493400000000002,0.484429,0.596634,0.251173,-0.343631,5.0
147,-0.202992,-0.47966800000000004,-3.210528,-0.88764,0.261718,-0.723232,-0.534832,-1.009097,0.46944300000000005,-0.24236799999999997,4.0
148,0.47591999999999995,-0.338346,0.047137,-0.0009720000000000001,0.976743,-0.01731,-0.8745850000000001,-0.817389,0.812439,0.656716,9.0
149,0.10560399999999999,-0.149918,0.438342,0.934659,0.261718,0.06573999999999999,0.371178,-1.324733,-1.93153,-0.011066,1.0
150,0.080916,0.014957,0.064919,0.346104,0.17234000000000002,0.522513,0.408929,0.030715,0.064084,0.364306,1.0
151,-0.363462,-0.008597,0.256965,-0.22634,0.261718,0.9377620000000001,-0.270579,1.495568,1.280161,1.158607,5.0
152,-0.128929,0.705861,0.413447,2.004055,0.6192300000000001,2.225032,-1.629594,0.23574099999999998,0.344717,3.607101,12.0
153,0.24138600000000002,-0.322644,0.28186,0.27461199999999997,0.261718,-0.8062819999999999,0.597681,1.0279479999999999,0.375899,-0.9105110000000001,6.0
154,-0.128929,0.383963,0.23206999999999997,1.248675,0.261718,1.311485,0.371178,0.037179000000000004,-0.559546,1.1005260000000001,1.0
155,-0.00549,-0.220579,-3.210528,1.071885,0.261718,0.688613,0.408929,0.032074,-0.466001,0.522,1.0
156,0.031541,0.140576,0.399221,-0.817372,0.261718,-1.3045799999999999,1.5036909999999999,0.240052,1.24898,-1.707645,8.0
157,-0.030177999999999996,-0.189174,0.24273899999999998,-0.40879899999999997,0.261718,-1.22153,-0.044076,-0.831252,-0.154186,-0.9765370000000001,6.0
158,0.266074,0.556689,-0.020434,0.176624,0.261718,-0.557133,0.408929,0.467308,0.562987,-0.5995010000000001,7.0
159,-0.215336,-1.296191,0.491688,1.050073,0.6192300000000001,-1.470679,-1.516343,-0.22013200000000002,0.219991,-0.423846,11.0
160,0.13029200000000002,0.077766,-0.045329,0.285383,-0.095795,1.311485,0.6354310000000001,0.256244,0.095265,0.931525,1.0
161,-0.10424100000000001,-0.07925700000000001,0.011573,0.22090300000000002,0.261718,-0.723232,1.050686,0.154565,-0.37245700000000004,-1.042201,1.0
162,-2.573011,0.06991499999999999,0.24629600000000001,-3.018853,0.08296100000000001,-2.052027,0.371178,0.529147,-3.241152,-1.908881,8.0
163,-0.10424100000000001,-0.197025,0.22140100000000001,0.17367,0.261718,0.854712,-0.119577,-0.536352,-0.247731,0.9864,6.0
164,0.080916,-0.24413200000000002,0.45968000000000003,0.426726,0.261718,0.356414,0.748682,0.14177,0.251173,0.025811,1.0
165,-2.523635,-0.346197,-2.349878,-0.775688,0.17234000000000002,-0.10036,0.182426,0.617506,-0.091823,-0.074476,6.0
166,0.401857,-0.220579,-3.210528,-1.1855129999999998,-1.168333,-0.22493400000000002,0.55993,-0.137753,0.282354,-0.362618,1.0
167,0.809204,-0.09496,0.11826500000000001,0.987502,0.976743,-1.013906,-1.2143389999999998,-2.237044,-1.027268,-0.114728,9.0
168,-0.042522000000000004,-0.416858,0.569929,-2.224653,0.08296100000000001,2.972479,0.408929,-0.7079449999999999,-0.621908,2.578653,4.0
169,0.37716900000000003,-0.07925700000000001,0.153829,-1.1029520000000002,0.261718,-0.266459,0.106925,0.8864479999999999,-0.715453,-0.179753,1.0
170,0.043885,0.19553399999999999,0.260522,-0.393821,0.261718,0.522513,0.220177,-0.08141,0.344717,0.491199,7.0
171,-0.33877399999999996,-0.26768600000000004,0.44189799999999996,0.616019,0.440474,-0.9723809999999999,-1.2143389999999998,0.9493739999999999,2.8080529999999997,-0.092402,11.0
172,0.809204,-0.09496,0.11826500000000001,0.987502,0.976743,-0.8062819999999999,-1.32759,1.0812629999999999,1.436069,0.158658,9.0
173,0.006853,-0.668096,0.477462,1.62168,0.17234000000000002,2.308081,0.446679,-0.058655,-0.278912,1.929183,1.0
174,-0.042522000000000004,-0.3619,0.47034899999999996,-0.310721,0.261718,-0.681707,0.106925,-0.386368,-0.715453,-0.548556,6.0
175,-0.22768000000000002,-0.9978459999999999,0.356544,-0.026931999999999998,0.261718,1.768258,0.748682,-1.6801709999999999,-0.621908,1.2456690000000001,4.0
176,-0.240024,0.117022,0.235627,0.902912,0.17234000000000002,-0.01731,0.257927,1.136519,1.124254,0.001074,5.0
177,0.266074,0.580242,0.11470899999999999,-0.165469,0.261718,-0.058835000000000005,0.446679,-0.5457489999999999,-0.278912,-0.181489,1.0
178,0.562327,-0.000745,-3.210528,-2.832246,0.261718,-0.349509,0.220177,1.004941,0.282354,-0.318556,1.0
179,-0.28939899999999996,0.09346900000000001,0.402778,-0.087353,-1.436467,0.06573999999999999,0.484429,0.5791029999999999,0.31353600000000004,-0.07294500000000001,5.0
180,0.15498,-0.471816,0.50947,1.205082,0.261718,0.231839,0.55993,0.618166,-0.37245700000000004,0.018734999999999998,1.0
181,0.080916,-0.071406,0.160942,1.2255209999999999,0.17234000000000002,-0.515608,0.144676,0.713341,0.064084,-0.427547,1.0
182,-0.202992,-0.016447999999999997,0.594823,-1.5818219999999998,-0.363929,-1.2630549999999998,0.484429,0.915358,0.843621,-1.258591,5.0
183,0.192011,-0.03215,0.452567,-0.877078,0.261718,-0.6401819999999999,0.408929,-1.567834,-0.559546,-0.6691560000000001,1.0
184,0.661077,-0.20487600000000003,-3.075385,0.47103599999999995,1.0661209999999999,0.024215,-1.25209,0.689285,2.059698,0.959312,9.0
185,-0.38815,0.321153,0.107596,0.886232,0.351096,0.771662,0.408929,0.503946,-0.060641999999999995,0.59591,6.0
186,0.438888,0.289748,0.14315999999999998,-0.282494,0.261718,-0.30798400000000004,0.371178,-0.349206,0.18880999999999998,-0.355553,1.0
187,0.14263599999999999,-0.448263,0.438342,0.978909,0.261718,1.643684,-0.044076,-0.621721,-0.43482,1.6681540000000001,6.0
188,-0.26471100000000003,-0.275537,0.384996,1.343918,0.261718,0.688613,0.144676,-0.144762,-1.463808,0.665733,1.0
189,0.278418,-0.197025,0.23918299999999998,-0.73839,0.261718,0.854712,0.6354310000000001,-1.484037,-0.216549,0.528522,6.0
190,0.266074,0.556689,-0.020434,0.176624,0.261718,-0.847807,0.446679,1.085185,0.594169,-0.8733569999999999,7.0
191,3.265629,-0.251983,0.125378,-2.1238599999999996,0.976743,-1.5952540000000002,-1.25209,1.397909,0.812439,-0.705779,9.0
192,-0.054866,0.20338499999999998,0.05425,-0.028782,0.261718,1.394535,0.144676,-0.8478709999999999,-0.091823,1.325884,7.0
193,0.327793,-2.426761,0.008017,-0.54498,-0.006417,0.10726500000000001,0.182426,-0.19992100000000002,0.282354,0.111354,1.0
194,-0.054866,0.22693899999999997,0.32098000000000004,-0.905841,0.261718,0.605563,0.861934,-1.990682,-0.715453,0.20861500000000002,8.0
195,0.229043,0.807926,-0.052441999999999996,0.082634,0.261718,-0.764757,0.371178,0.49728599999999995,-0.091823,-0.76861,6.0
196,0.043885,0.007106,1.348781,-1.2493969999999999,-0.185173,-1.22153,0.220177,1.693236,-0.185368,-1.103948,5.0
197,4.524702,-0.134216,0.23206999999999997,-2.514351,-0.9001979999999999,-0.6401819999999999,0.220177,-0.649893,-0.8401790000000001,-0.565735,6.0
198,-0.511588,-0.620989,0.491688,-2.053711,-0.006417,3.4292519999999995,-0.308329,-1.1876799999999998,-1.93153,3.521148,4.0
